batch_id,poison_label,mean_qber,std_qber,skew_qber,kurtosis_qber,frac_qber_0.000,frac_qber_0.125,frac_qber_0.250,frac_qber_0.375,frac_qber_0.500,frac_qber_0.625,frac_qber_0.750,frac_qber_0.875,frac_qber_1.000
66,50,0.39,0.2890069203323685,0.7665351805760877,-0.28331449459120517,0.09,0.19,0.2,0.16,0.13,0.07,0.04,0.02,0.1
67,50,0.40125,0.28629912242268574,0.7054265744797382,-0.6009600757958866,0.05,0.24,0.18,0.16,0.13,0.05,0.03,0.1,0.06
68,50,0.35375,0.2806549260212619,0.7691736685494771,-0.40621577569751377,0.13,0.19,0.23,0.15,0.1,0.02,0.06,0.09,0.03
69,50,0.405,0.2990192301508383,0.7850213315318054,-0.5605218361491073,0.07,0.17,0.26,0.18,0.07,0.05,0.01,0.1,0.09
70,50,0.37875,0.29125536475745817,0.6182870938880839,-0.650150243068623,0.11,0.24,0.13,0.16,0.1,0.08,0.07,0.05,0.06
71,50,0.4,0.31274990007992015,0.630550074654082,-0.8377037634353739,0.11,0.19,0.22,0.12,0.07,0.07,0.05,0.08,0.09
72,50,0.385,0.29983328701129897,0.5839173696783773,-0.7646068242924713,0.13,0.2,0.14,0.19,0.07,0.06,0.08,0.07,0.06
73,50,0.41875,0.29705586595790356,0.5824647422300493,-0.8472634473174128,0.08,0.14,0.26,0.16,0.07,0.04,0.09,0.09,0.07
74,50,0.39125,0.28649552788830746,0.6726868486578425,-0.5848748974671962,0.1,0.13,0.31,0.1,0.11,0.04,0.09,0.06,0.06
75,50,0.385,0.2865091621571639,0.5895065951335456,-0.6468867866054819,0.13,0.13,0.22,0.19,0.08,0.05,0.07,0.09,0.04
76,50,0.3925,0.2681067884258062,0.6572377216793975,-0.45002007628147966,0.07,0.17,0.23,0.17,0.13,0.05,0.07,0.07,0.04
77,50,0.34375,0.2387303656848035,0.8672291300422413,0.1824049728446866,0.07,0.21,0.27,0.16,0.13,0.04,0.06,0.04,0.02
78,50,0.38375,0.2959386549607874,0.6942350036970991,-0.4948182134383501,0.11,0.22,0.14,0.17,0.13,0.06,0.03,0.06,0.08
79,50,0.3775,0.29473505051147214,0.6626364243887196,-0.5912718946607316,0.13,0.18,0.2,0.13,0.14,0.02,0.07,0.07,0.06
80,50,0.42,0.29396003129677334,0.44599656492437517,-0.8319658417509452,0.1,0.15,0.18,0.15,0.13,0.06,0.1,0.06,0.07
81,50,0.35125,0.2982736788588628,0.7376599391934727,-0.598050151248747,0.17,0.17,0.25,0.11,0.05,0.05,0.09,0.06,0.05
82,50,0.36375,0.3010891686859559,0.7883472015957015,-0.5612244425465538,0.12,0.24,0.2,0.13,0.07,0.05,0.04,0.09,0.06
83,50,0.4275,0.290032325784558,0.5942175527065687,-0.8566527327401898,0.05,0.16,0.25,0.17,0.07,0.07,0.05,0.12,0.06
84,50,0.3875,0.2792288487961085,0.6120133514281634,-0.6991377544668502,0.08,0.21,0.2,0.15,0.11,0.06,0.06,0.1,0.03
85,50,0.3675,0.2882164984868146,0.8269707903171307,-0.24179972450827814,0.12,0.17,0.25,0.14,0.12,0.03,0.04,0.06,0.07
86,50,0.38375,0.2959386549607874,0.6851921355552276,-0.6541706892617896,0.11,0.18,0.24,0.13,0.09,0.04,0.07,0.08,0.06
87,50,0.3725,0.26749999999999996,0.5035317127643681,-0.7721651975428263,0.1,0.21,0.18,0.15,0.09,0.13,0.04,0.09,0.01
88,50,0.38,0.2732443960999018,0.5980189394188595,-0.43466005529823315,0.11,0.16,0.22,0.13,0.14,0.09,0.06,0.04,0.05
89,50,0.415,0.30866648668101304,0.41930907712417853,-1.1054209868118514,0.11,0.18,0.2,0.11,0.05,0.1,0.1,0.09,0.06
90,50,0.375,0.26160561920570435,0.8050914158329053,-0.1633201976605987,0.06,0.21,0.22,0.19,0.12,0.04,0.06,0.06,0.04
91,50,0.4075,0.278735986194822,0.7489205428960921,-0.3297006717042672,0.05,0.19,0.21,0.18,0.12,0.08,0.05,0.03,0.09
92,50,0.3775,0.2749886361288408,0.8086667372312454,-0.10783017131558914,0.09,0.17,0.25,0.14,0.15,0.05,0.04,0.04,0.07
93,50,0.4375,0.3134984050996113,0.498249163071157,-0.9425160688604062,0.09,0.16,0.17,0.17,0.12,0.04,0.05,0.09,0.11
94,50,0.3675,0.28929872104798526,0.5569477181950062,-0.7518633021137351,0.16,0.16,0.18,0.16,0.1,0.04,0.09,0.08,0.03
95,50,0.355,0.2719834553791829,0.7937354105869494,-0.35416559831268213,0.09,0.24,0.24,0.11,0.1,0.05,0.09,0.04,0.04
96,50,0.36875,0.29915244859435797,0.7287611886329389,-0.466123584191914,0.15,0.17,0.2,0.16,0.08,0.06,0.06,0.04,0.08
97,50,0.35125,0.255987670601535,0.7460252219642046,-0.09190413879358106,0.11,0.18,0.21,0.23,0.06,0.08,0.06,0.04,0.03
98,50,0.35625,0.28249723449973807,0.7737915729656455,-0.3289294845117774,0.11,0.25,0.2,0.08,0.13,0.1,0.03,0.04,0.06
99,50,0.4225,0.2725917276807937,0.4863456747178616,-0.6364944794781104,0.07,0.13,0.21,0.19,0.09,0.14,0.04,0.08,0.05
