batch_id,key_id,key_length,mismatched_bits,qber,eve_present
19,70,8,1,0.125,1
19,71,8,3,0.375,1
19,72,8,4,0.5,1
19,73,8,1,0.125,1
19,74,8,6,0.75,1
19,75,8,2,0.25,1
19,76,8,2,0.25,1
19,77,8,2,0.25,1
19,78,8,3,0.375,1
19,79,8,0,0.0,1
19,80,8,2,0.25,1
19,81,8,2,0.25,1
19,82,8,2,0.25,1
19,83,8,3,0.375,1
19,84,8,0,0.0,1
19,85,8,3,0.375,1
19,86,8,2,0.25,1
19,87,8,4,0.5,1
19,88,8,1,0.125,1
19,89,8,1,0.125,1
19,90,8,1,0.125,1
19,91,8,3,0.375,1
19,92,8,1,0.125,1
19,93,8,2,0.25,1
19,94,8,2,0.25,1
19,95,8,3,0.375,1
19,96,8,3,0.375,1
19,97,8,0,0.0,1
19,98,8,3,0.375,1
19,99,8,4,0.5,1
20,0,8,1,0.125,1
20,1,8,1,0.125,1
20,2,8,4,0.5,1
20,3,8,1,0.125,1
20,4,8,1,0.125,1
20,5,8,3,0.375,1
20,6,8,3,0.375,1
20,7,8,1,0.125,1
20,8,8,2,0.25,1
20,9,8,1,0.125,1
20,10,8,2,0.25,1
20,11,8,1,0.125,1
20,12,8,1,0.125,1
20,13,8,5,0.625,1
20,14,8,2,0.25,1
20,15,8,1,0.125,1
20,16,8,3,0.375,1
20,17,8,2,0.25,1
20,18,8,4,0.5,1
20,19,8,0,0.0,1
20,20,8,2,0.25,1
20,21,8,1,0.125,1
20,22,8,0,0.0,1
20,23,8,1,0.125,1
20,24,8,2,0.25,1
20,25,8,1,0.125,1
20,26,8,0,0.0,1
20,27,8,2,0.25,1
20,28,8,2,0.25,1
20,29,8,3,0.375,1
20,30,8,0,0.0,1
20,31,8,2,0.25,1
20,32,8,5,0.625,1
20,33,8,2,0.25,1
20,34,8,4,0.5,1
20,35,8,1,0.125,1
20,36,8,2,0.25,1
20,37,8,2,0.25,1
20,38,8,1,0.125,1
20,39,8,2,0.25,1
20,40,8,3,0.375,1
20,41,8,3,0.375,1
20,42,8,2,0.25,1
20,43,8,1,0.125,1
20,44,8,1,0.125,1
20,45,8,4,0.5,1
20,46,8,1,0.125,1
20,47,8,0,0.0,1
20,48,8,0,0.0,1
20,49,8,1,0.125,1
20,50,8,1,0.125,1
20,51,8,3,0.375,1
20,52,8,3,0.375,1
20,53,8,1,0.125,1
20,54,8,4,0.5,1
20,55,8,0,0.0,1
20,56,8,1,0.125,1
20,57,8,3,0.375,1
20,58,8,2,0.25,1
20,59,8,1,0.125,1
20,60,8,1,0.125,1
20,61,8,5,0.625,1
20,62,8,1,0.125,1
20,63,8,1,0.125,1
20,64,8,2,0.25,1
20,65,8,2,0.25,1
20,66,8,2,0.25,1
20,67,8,2,0.25,1
20,68,8,3,0.375,1
20,69,8,4,0.5,1
20,70,8,1,0.125,1
20,71,8,1,0.125,1
20,72,8,2,0.25,1
20,73,8,4,0.5,1
20,74,8,3,0.375,1
20,75,8,2,0.25,1
20,76,8,2,0.25,1
20,77,8,5,0.625,1
20,78,8,1,0.125,1
20,79,8,4,0.5,1
20,80,8,3,0.375,1
20,81,8,1,0.125,1
20,82,8,1,0.125,1
20,83,8,3,0.375,1
20,84,8,2,0.25,1
20,85,8,2,0.25,1
20,86,8,1,0.125,1
20,87,8,0,0.0,1
20,88,8,3,0.375,1
20,89,8,1,0.125,1
20,90,8,2,0.25,1
20,91,8,4,0.5,1
20,92,8,3,0.375,1
20,93,8,5,0.625,1
20,94,8,1,0.125,1
20,95,8,1,0.125,1
20,96,8,1,0.125,1
20,97,8,2,0.25,1
20,98,8,1,0.125,1
20,99,8,1,0.125,1
21,0,8,2,0.25,1
21,1,8,3,0.375,1
21,2,8,1,0.125,1
21,3,8,2,0.25,1
21,4,8,5,0.625,1
21,5,8,2,0.25,1
21,6,8,3,0.375,1
21,7,8,4,0.5,1
21,8,8,5,0.625,1
21,9,8,1,0.125,1
21,10,8,1,0.125,1
21,11,8,3,0.375,1
21,12,8,2,0.25,1
21,13,8,1,0.125,1
21,14,8,1,0.125,1
21,15,8,1,0.125,1
21,16,8,1,0.125,1
21,17,8,3,0.375,1
21,18,8,3,0.375,1
21,19,8,4,0.5,1
21,20,8,1,0.125,1
21,21,8,5,0.625,1
21,22,8,2,0.25,1
21,23,8,3,0.375,1
21,24,8,1,0.125,1
21,25,8,2,0.25,1
21,26,8,0,0.0,1
21,27,8,3,0.375,1
21,28,8,2,0.25,1
21,29,8,1,0.125,1
21,30,8,3,0.375,1
21,31,8,2,0.25,1
21,32,8,1,0.125,1
21,33,8,3,0.375,1
21,34,8,2,0.25,1
21,35,8,1,0.125,1
21,36,8,1,0.125,1
21,37,8,3,0.375,1
21,38,8,3,0.375,1
21,39,8,4,0.5,1
21,40,8,1,0.125,1
21,41,8,1,0.125,1
21,42,8,2,0.25,1
21,43,8,1,0.125,1
21,44,8,3,0.375,1
21,45,8,1,0.125,1
21,46,8,1,0.125,1
21,47,8,1,0.125,1
21,48,8,2,0.25,1
21,49,8,2,0.25,1
21,50,8,0,0.0,1
21,51,8,1,0.125,1
21,52,8,3,0.375,1
21,53,8,2,0.25,1
21,54,8,2,0.25,1
21,55,8,1,0.125,1
21,56,8,3,0.375,1
21,57,8,3,0.375,1
21,58,8,2,0.25,1
21,59,8,1,0.125,1
21,60,8,3,0.375,1
21,61,8,2,0.25,1
21,62,8,2,0.25,1
21,63,8,6,0.75,1
21,64,8,2,0.25,1
21,65,8,1,0.125,1
21,66,8,1,0.125,1
21,67,8,2,0.25,1
21,68,8,1,0.125,1
21,69,8,2,0.25,1
21,70,8,5,0.625,1
21,71,8,2,0.25,1
21,72,8,1,0.125,1
21,73,8,0,0.0,1
21,74,8,1,0.125,1
21,75,8,3,0.375,1
21,76,8,2,0.25,1
21,77,8,1,0.125,1
21,78,8,4,0.5,1
21,79,8,3,0.375,1
21,80,8,1,0.125,1
21,81,8,1,0.125,1
21,82,8,4,0.5,1
21,83,8,1,0.125,1
21,84,8,1,0.125,1
21,85,8,2,0.25,1
21,86,8,1,0.125,1
21,87,8,1,0.125,1
21,88,8,3,0.375,1
21,89,8,3,0.375,1
21,90,8,1,0.125,1
21,91,8,0,0.0,1
21,92,8,3,0.375,1
21,93,8,4,0.5,1
21,94,8,0,0.0,1
21,95,8,1,0.125,1
21,96,8,3,0.375,1
21,97,8,0,0.0,1
21,98,8,3,0.375,1
21,99,8,1,0.125,1
22,0,8,2,0.25,1
22,1,8,2,0.25,1
22,2,8,3,0.375,1
22,3,8,2,0.25,1
22,4,8,3,0.375,1
22,5,8,2,0.25,1
22,6,8,3,0.375,1
22,7,8,3,0.375,1
22,8,8,1,0.125,1
22,9,8,2,0.25,1
22,10,8,0,0.0,1
22,11,8,0,0.0,1
22,12,8,2,0.25,1
22,13,8,2,0.25,1
22,14,8,2,0.25,1
22,15,8,3,0.375,1
22,16,8,6,0.75,1
22,17,8,1,0.125,1
22,18,8,1,0.125,1
22,19,8,4,0.5,1
22,20,8,1,0.125,1
22,21,8,1,0.125,1
22,22,8,2,0.25,1
22,23,8,2,0.25,1
22,24,8,2,0.25,1
22,25,8,0,0.0,1
22,26,8,2,0.25,1
22,27,8,3,0.375,1
22,28,8,1,0.125,1
22,29,8,4,0.5,1
22,30,8,3,0.375,1
22,31,8,2,0.25,1
22,32,8,1,0.125,1
22,33,8,1,0.125,1
22,34,8,2,0.25,1
22,35,8,1,0.125,1
22,36,8,2,0.25,1
22,37,8,1,0.125,1
22,38,8,2,0.25,1
22,39,8,2,0.25,1
22,40,8,2,0.25,1
22,41,8,1,0.125,1
22,42,8,3,0.375,1
22,43,8,1,0.125,1
22,44,8,3,0.375,1
22,45,8,3,0.375,1
22,46,8,2,0.25,1
22,47,8,2,0.25,1
22,48,8,3,0.375,1
22,49,8,3,0.375,1
22,50,8,3,0.375,1
22,51,8,3,0.375,1
22,52,8,3,0.375,1
22,53,8,0,0.0,1
22,54,8,4,0.5,1
22,55,8,1,0.125,1
22,56,8,3,0.375,1
22,57,8,4,0.5,1
22,58,8,0,0.0,1
22,59,8,1,0.125,1
22,60,8,0,0.0,1
22,61,8,2,0.25,1
22,62,8,3,0.375,1
22,63,8,2,0.25,1
22,64,8,0,0.0,1
22,65,8,2,0.25,1
22,66,8,0,0.0,1
22,67,8,1,0.125,1
22,68,8,0,0.0,1
22,69,8,2,0.25,1
22,70,8,3,0.375,1
22,71,8,2,0.25,1
22,72,8,5,0.625,1
22,73,8,2,0.25,1
22,74,8,4,0.5,1
22,75,8,3,0.375,1
22,76,8,3,0.375,1
22,77,8,2,0.25,1
22,78,8,1,0.125,1
22,79,8,2,0.25,1
22,80,8,4,0.5,1
22,81,8,1,0.125,1
22,82,8,0,0.0,1
22,83,8,2,0.25,1
22,84,8,1,0.125,1
22,85,8,1,0.125,1
22,86,8,2,0.25,1
22,87,8,4,0.5,1
22,88,8,2,0.25,1
22,89,8,2,0.25,1
22,90,8,2,0.25,1
22,91,8,3,0.375,1
22,92,8,1,0.125,1
22,93,8,2,0.25,1
22,94,8,3,0.375,1
22,95,8,0,0.0,1
22,96,8,1,0.125,1
22,97,8,0,0.0,1
22,98,8,2,0.25,1
22,99,8,2,0.25,1
23,0,8,2,0.25,1
23,1,8,3,0.375,1
23,2,8,4,0.5,1
23,3,8,3,0.375,1
23,4,8,3,0.375,1
23,5,8,3,0.375,1
23,6,8,1,0.125,1
23,7,8,3,0.375,1
23,8,8,0,0.0,1
23,9,8,3,0.375,1
23,10,8,2,0.25,1
23,11,8,2,0.25,1
23,12,8,0,0.0,1
23,13,8,2,0.25,1
23,14,8,3,0.375,1
23,15,8,3,0.375,1
23,16,8,0,0.0,1
23,17,8,2,0.25,1
23,18,8,2,0.25,1
23,19,8,2,0.25,1
23,20,8,3,0.375,1
23,21,8,1,0.125,1
23,22,8,3,0.375,1
23,23,8,2,0.25,1
23,24,8,3,0.375,1
23,25,8,3,0.375,1
23,26,8,1,0.125,1
23,27,8,4,0.5,1
23,28,8,5,0.625,1
23,29,8,1,0.125,1
23,30,8,2,0.25,1
23,31,8,0,0.0,1
23,32,8,5,0.625,1
23,33,8,1,0.125,1
23,34,8,2,0.25,1
23,35,8,1,0.125,1
23,36,8,2,0.25,1
23,37,8,2,0.25,1
23,38,8,2,0.25,1
23,39,8,5,0.625,1
23,40,8,3,0.375,1
23,41,8,2,0.25,1
23,42,8,1,0.125,1
23,43,8,2,0.25,1
23,44,8,1,0.125,1
23,45,8,2,0.25,1
23,46,8,1,0.125,1
23,47,8,0,0.0,1
23,48,8,1,0.125,1
23,49,8,1,0.125,1
23,50,8,2,0.25,1
23,51,8,1,0.125,1
23,52,8,2,0.25,1
23,53,8,0,0.0,1
23,54,8,2,0.25,1
23,55,8,1,0.125,1
23,56,8,0,0.0,1
23,57,8,2,0.25,1
23,58,8,5,0.625,1
23,59,8,2,0.25,1
23,60,8,3,0.375,1
23,61,8,1,0.125,1
23,62,8,0,0.0,1
23,63,8,0,0.0,1
23,64,8,2,0.25,1
23,65,8,3,0.375,1
23,66,8,3,0.375,1
23,67,8,4,0.5,1
23,68,8,3,0.375,1
23,69,8,0,0.0,1
23,70,8,2,0.25,1
23,71,8,3,0.375,1
23,72,8,2,0.25,1
23,73,8,2,0.25,1
23,74,8,2,0.25,1
23,75,8,2,0.25,1
23,76,8,3,0.375,1
23,77,8,2,0.25,1
23,78,8,1,0.125,1
23,79,8,2,0.25,1
23,80,8,4,0.5,1
23,81,8,4,0.5,1
23,82,8,2,0.25,1
23,83,8,1,0.125,1
23,84,8,4,0.5,1
23,85,8,2,0.25,1
23,86,8,2,0.25,1
23,87,8,2,0.25,1
23,88,8,1,0.125,1
23,89,8,1,0.125,1
23,90,8,3,0.375,1
23,91,8,3,0.375,1
23,92,8,0,0.0,1
23,93,8,2,0.25,1
23,94,8,1,0.125,1
23,95,8,2,0.25,1
23,96,8,1,0.125,1
23,97,8,2,0.25,1
23,98,8,2,0.25,1
23,99,8,2,0.25,1
24,0,8,3,0.375,1
24,1,8,2,0.25,1
24,2,8,2,0.25,1
24,3,8,2,0.25,1
24,4,8,2,0.25,1
24,5,8,0,0.0,1
24,6,8,1,0.125,1
24,7,8,1,0.125,1
24,8,8,3,0.375,1
24,9,8,1,0.125,1
24,10,8,3,0.375,1
24,11,8,1,0.125,1
24,12,8,1,0.125,1
24,13,8,2,0.25,1
24,14,8,4,0.5,1
24,15,8,1,0.125,1
24,16,8,4,0.5,1
24,17,8,1,0.125,1
24,18,8,6,0.75,1
24,19,8,1,0.125,1
24,20,8,3,0.375,1
24,21,8,0,0.0,1
24,22,8,3,0.375,1
24,23,8,1,0.125,1
24,24,8,1,0.125,1
24,25,8,3,0.375,1
24,26,8,1,0.125,1
24,27,8,2,0.25,1
24,28,8,2,0.25,1
24,29,8,2,0.25,1
24,30,8,0,0.0,1
24,31,8,0,0.0,1
24,32,8,0,0.0,1
24,33,8,3,0.375,1
24,34,8,1,0.125,1
24,35,8,1,0.125,1
24,36,8,3,0.375,1
24,37,8,0,0.0,1
24,38,8,3,0.375,1
24,39,8,0,0.0,1
24,40,8,2,0.25,1
24,41,8,1,0.125,1
24,42,8,2,0.25,1
24,43,8,1,0.125,1
24,44,8,2,0.25,1
24,45,8,1,0.125,1
24,46,8,3,0.375,1
24,47,8,1,0.125,1
24,48,8,2,0.25,1
24,49,8,3,0.375,1
24,50,8,2,0.25,1
24,51,8,2,0.25,1
24,52,8,2,0.25,1
24,53,8,2,0.25,1
24,54,8,3,0.375,1
24,55,8,3,0.375,1
24,56,8,3,0.375,1
24,57,8,3,0.375,1
24,58,8,1,0.125,1
24,59,8,1,0.125,1
24,60,8,2,0.25,1
24,61,8,1,0.125,1
24,62,8,1,0.125,1
24,63,8,2,0.25,1
24,64,8,0,0.0,1
24,65,8,1,0.125,1
24,66,8,1,0.125,1
24,67,8,2,0.25,1
24,68,8,2,0.25,1
24,69,8,1,0.125,1
24,70,8,4,0.5,1
24,71,8,2,0.25,1
24,72,8,3,0.375,1
24,73,8,2,0.25,1
24,74,8,1,0.125,1
24,75,8,3,0.375,1
24,76,8,3,0.375,1
24,77,8,0,0.0,1
24,78,8,1,0.125,1
24,79,8,1,0.125,1
24,80,8,3,0.375,1
24,81,8,1,0.125,1
24,82,8,3,0.375,1
24,83,8,4,0.5,1
24,84,8,1,0.125,1
24,85,8,2,0.25,1
24,86,8,3,0.375,1
24,87,8,1,0.125,1
24,88,8,4,0.5,1
24,89,8,3,0.375,1
24,90,8,3,0.375,1
24,91,8,1,0.125,1
24,92,8,3,0.375,1
24,93,8,4,0.5,1
24,94,8,1,0.125,1
24,95,8,1,0.125,1
24,96,8,2,0.25,1
24,97,8,3,0.375,1
24,98,8,3,0.375,1
24,99,8,1,0.125,1
25,0,8,1,0.125,1
25,1,8,3,0.375,1
25,2,8,2,0.25,1
25,3,8,0,0.0,1
25,4,8,1,0.125,1
25,5,8,2,0.25,1
25,6,8,2,0.25,1
25,7,8,2,0.25,1
25,8,8,2,0.25,1
25,9,8,1,0.125,1
25,10,8,2,0.25,1
25,11,8,3,0.375,1
25,12,8,1,0.125,1
25,13,8,2,0.25,1
25,14,8,0,0.0,1
25,15,8,5,0.625,1
25,16,8,0,0.0,1
25,17,8,1,0.125,1
25,18,8,4,0.5,1
25,19,8,1,0.125,1
25,20,8,2,0.25,1
25,21,8,3,0.375,1
25,22,8,0,0.0,1
25,23,8,0,0.0,1
25,24,8,3,0.375,1
25,25,8,1,0.125,1
25,26,8,3,0.375,1
25,27,8,1,0.125,1
25,28,8,2,0.25,1
25,29,8,3,0.375,1
25,30,8,1,0.125,1
25,31,8,2,0.25,1
25,32,8,2,0.25,1
25,33,8,2,0.25,1
25,34,8,2,0.25,1
25,35,8,1,0.125,1
25,36,8,0,0.0,1
25,37,8,3,0.375,1
25,38,8,3,0.375,1
25,39,8,1,0.125,1
25,40,8,1,0.125,1
25,41,8,3,0.375,1
25,42,8,2,0.25,1
25,43,8,3,0.375,1
25,44,8,3,0.375,1
25,45,8,1,0.125,1
25,46,8,3,0.375,1
25,47,8,2,0.25,1
25,48,8,2,0.25,1
25,49,8,3,0.375,1
25,50,8,3,0.375,1
25,51,8,0,0.0,1
25,52,8,1,0.125,1
25,53,8,1,0.125,1
25,54,8,4,0.5,1
25,55,8,2,0.25,1
25,56,8,3,0.375,1
25,57,8,0,0.0,1
25,58,8,1,0.125,1
25,59,8,1,0.125,1
25,60,8,3,0.375,1
25,61,8,3,0.375,1
25,62,8,0,0.0,1
25,63,8,1,0.125,1
25,64,8,2,0.25,1
25,65,8,5,0.625,1
25,66,8,3,0.375,1
25,67,8,4,0.5,1
25,68,8,2,0.25,1
25,69,8,1,0.125,1
25,70,8,2,0.25,1
25,71,8,1,0.125,1
25,72,8,1,0.125,1
25,73,8,0,0.0,1
25,74,8,3,0.375,1
25,75,8,2,0.25,1
25,76,8,1,0.125,1
25,77,8,1,0.125,1
25,78,8,0,0.0,1
25,79,8,1,0.125,1
25,80,8,2,0.25,1
25,81,8,1,0.125,1
25,82,8,1,0.125,1
25,83,8,3,0.375,1
25,84,8,3,0.375,1
25,85,8,3,0.375,1
25,86,8,2,0.25,1
25,87,8,3,0.375,1
25,88,8,0,0.0,1
25,89,8,1,0.125,1
25,90,8,2,0.25,1
25,91,8,4,0.5,1
25,92,8,1,0.125,1
25,93,8,2,0.25,1
25,94,8,3,0.375,1
25,95,8,4,0.5,1
25,96,8,2,0.25,1
25,97,8,2,0.25,1
25,98,8,4,0.5,1
25,99,8,1,0.125,1
26,0,8,3,0.375,1
26,1,8,2,0.25,1
26,2,8,1,0.125,1
26,3,8,4,0.5,1
26,4,8,2,0.25,1
26,5,8,4,0.5,1
26,6,8,3,0.375,1
26,7,8,3,0.375,1
26,8,8,3,0.375,1
26,9,8,2,0.25,1
26,10,8,4,0.5,1
26,11,8,2,0.25,1
26,12,8,3,0.375,1
26,13,8,1,0.125,1
26,14,8,2,0.25,1
26,15,8,2,0.25,1
26,16,8,0,0.0,1
26,17,8,1,0.125,1
26,18,8,2,0.25,1
26,19,8,2,0.25,1
26,20,8,3,0.375,1
26,21,8,3,0.375,1
26,22,8,0,0.0,1
26,23,8,1,0.125,1
26,24,8,0,0.0,1
26,25,8,3,0.375,1
26,26,8,1,0.125,1
26,27,8,3,0.375,1
26,28,8,5,0.625,1
26,29,8,1,0.125,1
26,30,8,2,0.25,1
26,31,8,1,0.125,1
26,32,8,2,0.25,1
26,33,8,1,0.125,1
26,34,8,3,0.375,1
26,35,8,1,0.125,1
26,36,8,4,0.5,1
26,37,8,1,0.125,1
26,38,8,3,0.375,1
26,39,8,2,0.25,1
26,40,8,3,0.375,1
26,41,8,1,0.125,1
26,42,8,4,0.5,1
26,43,8,2,0.25,1
26,44,8,2,0.25,1
26,45,8,1,0.125,1
26,46,8,1,0.125,1
26,47,8,3,0.375,1
26,48,8,0,0.0,1
26,49,8,2,0.25,1
26,50,8,3,0.375,1
26,51,8,3,0.375,1
26,52,8,1,0.125,1
26,53,8,1,0.125,1
26,54,8,1,0.125,1
26,55,8,1,0.125,1
26,56,8,1,0.125,1
26,57,8,3,0.375,1
26,58,8,1,0.125,1
26,59,8,0,0.0,1
26,60,8,1,0.125,1
26,61,8,2,0.25,1
26,62,8,3,0.375,1
26,63,8,2,0.25,1
26,64,8,2,0.25,1
26,65,8,1,0.125,1
26,66,8,4,0.5,1
26,67,8,2,0.25,1
26,68,8,3,0.375,1
26,69,8,2,0.25,1
26,70,8,3,0.375,1
26,71,8,3,0.375,1
26,72,8,2,0.25,1
26,73,8,2,0.25,1
26,74,8,5,0.625,1
26,75,8,1,0.125,1
26,76,8,3,0.375,1
26,77,8,2,0.25,1
26,78,8,4,0.5,1
26,79,8,1,0.125,1
26,80,8,1,0.125,1
26,81,8,1,0.125,1
26,82,8,3,0.375,1
26,83,8,4,0.5,1
26,84,8,4,0.5,1
26,85,8,1,0.125,1
26,86,8,2,0.25,1
26,87,8,2,0.25,1
26,88,8,1,0.125,1
26,89,8,0,0.0,1
26,90,8,2,0.25,1
26,91,8,1,0.125,1
26,92,8,3,0.375,1
26,93,8,3,0.375,1
26,94,8,3,0.375,1
26,95,8,3,0.375,1
26,96,8,2,0.25,1
26,97,8,1,0.125,1
26,98,8,2,0.25,1
26,99,8,1,0.125,1
27,0,8,2,0.25,1
27,1,8,3,0.375,1
27,2,8,1,0.125,1
27,3,8,2,0.25,1
27,4,8,2,0.25,1
27,5,8,2,0.25,1
27,6,8,1,0.125,1
27,7,8,1,0.125,1
27,8,8,1,0.125,1
27,9,8,4,0.5,1
27,10,8,4,0.5,1
27,11,8,5,0.625,1
27,12,8,2,0.25,1
27,13,8,3,0.375,1
27,14,8,4,0.5,1
27,15,8,3,0.375,1
27,16,8,2,0.25,1
27,17,8,2,0.25,1
27,18,8,3,0.375,1
27,19,8,3,0.375,1
27,20,8,1,0.125,1
27,21,8,1,0.125,1
27,22,8,1,0.125,1
27,23,8,0,0.0,1
27,24,8,6,0.75,1
27,25,8,1,0.125,1
27,26,8,2,0.25,1
27,27,8,0,0.0,1
27,28,8,1,0.125,1
27,29,8,1,0.125,1
27,30,8,1,0.125,1
27,31,8,1,0.125,1
27,32,8,3,0.375,1
27,33,8,5,0.625,1
27,34,8,2,0.25,1
27,35,8,2,0.25,1
27,36,8,2,0.25,1
27,37,8,3,0.375,1
27,38,8,0,0.0,1
27,39,8,2,0.25,1
27,40,8,3,0.375,1
27,41,8,1,0.125,1
27,42,8,3,0.375,1
27,43,8,2,0.25,1
27,44,8,2,0.25,1
27,45,8,1,0.125,1
27,46,8,1,0.125,1
27,47,8,3,0.375,1
27,48,8,2,0.25,1
27,49,8,3,0.375,1
27,50,8,1,0.125,1
27,51,8,4,0.5,1
27,52,8,0,0.0,1
27,53,8,1,0.125,1
27,54,8,4,0.5,1
27,55,8,0,0.0,1
27,56,8,0,0.0,1
27,57,8,1,0.125,1
27,58,8,0,0.0,1
27,59,8,2,0.25,1
27,60,8,4,0.5,1
27,61,8,3,0.375,1
27,62,8,4,0.5,1
27,63,8,3,0.375,1
27,64,8,0,0.0,1
27,65,8,4,0.5,1
27,66,8,2,0.25,1
27,67,8,2,0.25,1
27,68,8,2,0.25,1
27,69,8,1,0.125,1
27,70,8,1,0.125,1
27,71,8,4,0.5,1
27,72,8,2,0.25,1
27,73,8,1,0.125,1
27,74,8,3,0.375,1
27,75,8,4,0.5,1
27,76,8,3,0.375,1
27,77,8,4,0.5,1
27,78,8,4,0.5,1
27,79,8,3,0.375,1
27,80,8,1,0.125,1
27,81,8,1,0.125,1
27,82,8,2,0.25,1
27,83,8,3,0.375,1
27,84,8,4,0.5,1
27,85,8,2,0.25,1
27,86,8,2,0.25,1
27,87,8,1,0.125,1
27,88,8,2,0.25,1
27,89,8,4,0.5,1
27,90,8,5,0.625,1
27,91,8,1,0.125,1
27,92,8,3,0.375,1
27,93,8,0,0.0,1
27,94,8,2,0.25,1
27,95,8,1,0.125,1
27,96,8,0,0.0,1
27,97,8,2,0.25,1
27,98,8,1,0.125,1
27,99,8,3,0.375,1
28,0,8,2,0.25,1
28,1,8,2,0.25,1
28,2,8,2,0.25,1
28,3,8,1,0.125,1
28,4,8,2,0.25,1
28,5,8,2,0.25,1
28,6,8,2,0.25,1
28,7,8,3,0.375,1
28,8,8,5,0.625,1
28,9,8,2,0.25,1
28,10,8,4,0.5,1
28,11,8,2,0.25,1
28,12,8,2,0.25,1
28,13,8,2,0.25,1
28,14,8,1,0.125,1
28,15,8,1,0.125,1
28,16,8,3,0.375,1
28,17,8,3,0.375,1
28,18,8,2,0.25,1
28,19,8,3,0.375,1
28,20,8,3,0.375,1
28,21,8,1,0.125,1
28,22,8,2,0.25,1
28,23,8,4,0.5,1
28,24,8,1,0.125,1
28,25,8,1,0.125,1
28,26,8,4,0.5,1
28,27,8,2,0.25,1
28,28,8,2,0.25,1
28,29,8,2,0.25,1
28,30,8,0,0.0,1
28,31,8,2,0.25,1
28,32,8,2,0.25,1
28,33,8,0,0.0,1
28,34,8,1,0.125,1
28,35,8,1,0.125,1
28,36,8,1,0.125,1
28,37,8,2,0.25,1
28,38,8,1,0.125,1
28,39,8,1,0.125,1
28,40,8,1,0.125,1
28,41,8,0,0.0,1
28,42,8,4,0.5,1
28,43,8,2,0.25,1
28,44,8,2,0.25,1
28,45,8,2,0.25,1
28,46,8,1,0.125,1
28,47,8,0,0.0,1
28,48,8,2,0.25,1
28,49,8,3,0.375,1
28,50,8,1,0.125,1
28,51,8,2,0.25,1
28,52,8,2,0.25,1
28,53,8,1,0.125,1
28,54,8,2,0.25,1
28,55,8,1,0.125,1
28,56,8,0,0.0,1
28,57,8,2,0.25,1
28,58,8,4,0.5,1
28,59,8,1,0.125,1
28,60,8,1,0.125,1
28,61,8,1,0.125,1
28,62,8,2,0.25,1
28,63,8,1,0.125,1
28,64,8,4,0.5,1
28,65,8,2,0.25,1
28,66,8,4,0.5,1
28,67,8,1,0.125,1
28,68,8,2,0.25,1
28,69,8,3,0.375,1
28,70,8,2,0.25,1
28,71,8,5,0.625,1
28,72,8,0,0.0,1
28,73,8,0,0.0,1
28,74,8,3,0.375,1
28,75,8,2,0.25,1
28,76,8,1,0.125,1
28,77,8,1,0.125,1
28,78,8,1,0.125,1
28,79,8,2,0.25,1
28,80,8,3,0.375,1
28,81,8,2,0.25,1
28,82,8,1,0.125,1
28,83,8,2,0.25,1
28,84,8,3,0.375,1
28,85,8,2,0.25,1
28,86,8,1,0.125,1
28,87,8,6,0.75,1
28,88,8,3,0.375,1
28,89,8,3,0.375,1
28,90,8,1,0.125,1
28,91,8,2,0.25,1
28,92,8,2,0.25,1
28,93,8,1,0.125,1
28,94,8,2,0.25,1
28,95,8,1,0.125,1
28,96,8,4,0.5,1
28,97,8,3,0.375,1
28,98,8,1,0.125,1
28,99,8,1,0.125,1
29,0,8,3,0.375,1
29,1,8,2,0.25,1
29,2,8,2,0.25,1
29,3,8,2,0.25,1
29,4,8,3,0.375,1
29,5,8,2,0.25,1
29,6,8,1,0.125,1
29,7,8,2,0.25,1
29,8,8,1,0.125,1
29,9,8,2,0.25,1
29,10,8,1,0.125,1
29,11,8,4,0.5,1
29,12,8,2,0.25,1
29,13,8,1,0.125,1
29,14,8,2,0.25,1
29,15,8,2,0.25,1
29,16,8,0,0.0,1
29,17,8,1,0.125,1
29,18,8,4,0.5,1
29,19,8,1,0.125,1
29,20,8,3,0.375,1
29,21,8,5,0.625,1
29,22,8,3,0.375,1
29,23,8,2,0.25,1
29,24,8,1,0.125,1
29,25,8,2,0.25,1
29,26,8,1,0.125,1
29,27,8,2,0.25,1
29,28,8,2,0.25,1
29,29,8,2,0.25,1
29,30,8,4,0.5,1
29,31,8,2,0.25,1
29,32,8,3,0.375,1
29,33,8,1,0.125,1
29,34,8,0,0.0,1
29,35,8,0,0.0,1
29,36,8,1,0.125,1
29,37,8,1,0.125,1
29,38,8,4,0.5,1
29,39,8,1,0.125,1
29,40,8,1,0.125,1
29,41,8,2,0.25,1
29,42,8,1,0.125,1
29,43,8,1,0.125,1
29,44,8,2,0.25,1
29,45,8,1,0.125,1
29,46,8,3,0.375,1
29,47,8,1,0.125,1
29,48,8,1,0.125,1
29,49,8,2,0.25,1
29,50,8,2,0.25,1
29,51,8,3,0.375,1
29,52,8,3,0.375,1
29,53,8,0,0.0,1
29,54,8,1,0.125,1
29,55,8,1,0.125,1
29,56,8,1,0.125,1
29,57,8,1,0.125,1
29,58,8,1,0.125,1
29,59,8,1,0.125,1
29,60,8,1,0.125,1
29,61,8,0,0.0,1
29,62,8,3,0.375,1
29,63,8,0,0.0,1
29,64,8,4,0.5,1
29,65,8,2,0.25,1
29,66,8,3,0.375,1
